node_id,latitude,longitude,road_name,lanes,road_class,speed_limit,base_capacity,q_demand,road_importance,elevation,slope,retail_count,dining_count,office_count,kitchen_count,eloc_count,total_violations,weighted_capacity_reduction,total_pcu,police_station,commercial_density,transit_density,retail_density,kitchen_density,eloc_density,dining_density,corporate_density,vulnerability_index,predicted_risk,stgat_risk,xgboost_risk
node_outer_ring_road_orr_71,12.9522,77.699,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,889.6968123733983,-0.0262330233336726,0,0,0,0,0,364,226.4,561.8,HAL Old Airport,0.0001952993062192,0.0001748727265344,0.0,0.0,0.0,0.0001167765599715,0.0001876493857996,0.100146759506581,0.09989047,0.10694581,0.08930746
node_outer_ring_road_orr_72,12.9503,77.698,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,883.8326364325094,-0.024605576810523,0,0,0,1,0,587,334.2,766.9,HAL Old Airport,0.000127393345499,0.0001117391819277,0.0,0.5,0.0,7.629302959307991e-05,0.0001193105005531,0.1765519247122199,0.11671656,0.10672571,0.13170283
node_outer_ring_road_orr_73,12.9484,77.697,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,878.4622453623427,-0.0225336980527234,0,0,0,0,0,135,59.3,128.5,HAL Old Airport,8.295765298457409e-05,7.04876134871291e-05,0.0,0.0,0.0,4.980315778014563e-05,7.46708792116706e-05,0.1000557691320981,0.09986934,0.106910594,0.08930746
node_outer_ring_road_orr_74,12.9465,77.696,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,873.6796620243306,-0.0200673074720936,0,0,0,0,0,168,92.9,204.7,HAL Old Airport,5.4549843758771154e-05,4.4224158246178906e-05,0.0,0.0,0.0,3.286999815135924e-05,4.627415003621537e-05,0.1000328308121003,0.09974463,0.106702745,0.08930746
node_outer_ring_road_orr_75,12.9446,77.695,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,869.5649696955717,-0.0172648943632479,0,0,0,0,0,240,123.75,276.7,HAL Old Airport,3.674413989189293e-05,2.790922757588428e-05,0.0,0.0,0.0,2.2260929682916192e-05,2.8664846269326448e-05,0.1000185314561537,0.10206279,0.11056634,0.08930746
node_outer_ring_road_orr_76,12.9427,77.694,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,866.1825929384877,-0.0141921613433376,0,1,0,0,0,190,75.25,180.3,HAL Old Airport,2.5759659607855947e-05,1.8013314260901558e-05,0.0,0.0,0.0,0.1666823928651839,1.8016051972264967e-05,0.1382398927663361,0.107235484,0.10669362,0.10804828
node_outer_ring_road_orr_77,12.9408,77.693,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,863.5799406405641,-0.010920504717664,0,0,0,0,0,1931,854.3,1984.1,HAL Old Airport,1.908314906395493e-05,1.2168968683506664e-05,0.0,0.0,0.0,1.1774064288923244e-05,1.1753268558629424e-05,0.1000045851888941,0.10447952,0.11459422,0.08930746
node_outer_ring_road_orr_78,12.9389,77.69200000000001,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,861.7864419724118,-0.0075253658286848,0,1,0,0,0,77,41.25,100.5,HAL Old Airport,1.513038183715862e-05,8.859699473878752e-06,0.0,0.0,0.0,0.1666761355539036,8.21855538487705e-06,0.1382316722947371,0.10723351,0.106690325,0.10804828
node_outer_ring_road_orr_79,12.937,77.691,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,860.8129969478628,-0.0040844914210968,0,0,0,0,0,927,418.45,989.7,HAL Old Airport,1.2966539806267784e-05,7.164315369600533e-06,0.0,0.0,0.0,8.26421676110077e-06,6.39493839279275e-06,0.1,0.102058366,0.11055897,0.08930746
node_outer_ring_road_orr_80,12.935833333333331,77.68916666666667,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,858.7125017410025,-0.008708142069736,0,0,0,0,0,6246,1278.2,3756.8,HAL Old Airport,1.6882824708563328e-05,9.01808865382792e-06,0.0,0.0,0.0,1.0991058364292718e-05,7.707011090358831e-06,0.1000022499875491,0.099737376,0.10669066,0.08930746
node_outer_ring_road_orr_81,12.934666666666669,77.68733333333334,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,857.0137597455874,-0.007042571003099,0,0,0,0,0,704,286.45,764.8,HAL Old Airport,2.4253478618539383e-05,1.328833123136631e-05,0.0,0.0,0.0,1.607822256365402e-05,1.1234735592657505e-05,0.1000068962707897,0.10001655,0.10715594,0.08930746
node_outer_ring_road_orr_82,12.9335,77.6855,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,855.7467443284135,-0.0052527376502725,0,0,0,2,0,227,94.55,218.9,HAL Old Airport,3.662446813025864e-05,2.092273949767002e-05,0.0,1.0,0.0,2.4670700396728387e-05,1.773022798381429e-05,0.2529353157391926,0.13577974,0.10669543,0.1794062
node_outer_ring_road_orr_83,12.932333333333332,77.68366666666667,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,854.9368546200994,-0.0033576056816418,0,0,0,0,0,931,402.85,971.5,HAL Old Airport,5.697291860148382e-05,3.3870101395673405e-05,0.0,0.0,0.0,3.891128121237045e-05,2.884914557686742e-05,0.1000284003947211,0.10002151,0.107164204,0.08930746
node_outer_ring_road_orr_84,12.931166666666666,77.68183333333334,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,854.6044905978998,-0.001377900370706,0,0,0,0,0,28,13.1,30.0,HAL Old Airport,9.026371422934089e-05,5.542218925256087e-05,0.0,0.0,0.0,6.234579751079227e-05,4.742741091252413e-05,0.100050617200902,0.10420692,0.11413989,0.08930746
node_outer_ring_road_orr_85,12.93,77.68,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,854.7646861524167,0.0006641317928826,0,0,1,0,0,127,66.35,153.5,Bellandur,0.0001442623091269,9.073681673223064e-05,0.0,0.0,0.0,0.0001005045726915,0.1667445906570712,0.1383169445537619,0.10725098,0.10671944,0.10804828
node_outer_ring_road_orr_86,12.928571428571429,77.67857142857143,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,856.3282249495448,0.0069721821645686,0,0,0,0,0,880,486.55,1095.4,Bellandur,0.0002022026911954,0.0001294175036533,0.0,0.0,0.0,0.0001417983027374,0.0001114300944911,0.1001261727425428,0.10422467,0.11416947,0.08930746
node_outer_ring_road_orr_87,12.927142857142856,77.67714285714287,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,858.3681591685468,0.0090965398522919,0,0,0,0,0,346,168.04999999999998,392.4,Bellandur,0.0002828980143096,0.0001832113426212,0.0,0.0,0.0,0.0001992728830129,0.0001580188394672,0.1001808920443882,0.09977548,0.10675416,0.08930746
node_outer_ring_road_orr_88,12.925714285714283,77.67571428571429,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,860.8527530652296,0.0110793804953657,0,0,0,0,0,336,148.5,348.8,Bellandur,0.0003924103310597,0.0002561069345689,0.0,0.0,0.0,0.000277222691546,0.0002211376811048,0.100255091276861,0.09979105,0.10678011,0.08930746
node_outer_ring_road_orr_89,12.924285714285714,77.67428571428572,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,863.7453182148696,0.0128986189426294,0,0,0,0,0,76,25.0,63.1,Bellandur,0.0005370726295765,0.0003522732052386,0.0,0.0,0.0,0.0003801344472522,0.0003043903843841,0.1003530351744727,0.10422355,0.114167616,0.08930746
node_outer_ring_road_orr_90,12.922857142857143,77.67285714285714,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,867.0047289942657,0.0145344686968115,0,0,1,0,0,65,24.2,58.0,Bellandur,0.0007229368590324,0.0004756961263932,0.0,0.0,0.0,0.0005122961250134,0.1670778895257334,0.1387088926768901,0.10733381,0.10685749,0.10804828
node_outer_ring_road_orr_91,12.92142857142857,77.67142857142858,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,870.585988325464,0.0159696660432394,0,0,0,0,0,42,24.3,53.0,Bellandur,0.0009550426198064,0.000629696658581,0.0,0.0,0.0,0.0006772782719773,0.0005445062655341,0.1006357818375202,0.122273296,0.14425051,0.08930746
node_outer_ring_road_orr_92,12.92,77.67,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,874.4408360483429,0.017189660141438,0,0,0,0,0,37,14.2,35.6,Bellandur,0.0012365493308964,0.0008163582289899,0.0,0.0,0.0,0.0008773180814164,0.0007060418457056,0.1008261089009738,0.12189925,0.1436271,0.08930746
node_outer_ring_road_orr_93,12.9202,77.6679,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,874.0774532399753,-0.0015518916368455,0,0,0,0,0,0,0.0,0.0,Unknown,0.0021060602610921,0.0013909558919029,0.0,0.0,0.0,0.0014943635782238,0.0012030523527422,0.1014129021149764,0.12459965,0.14812778,0.08930746
node_outer_ring_road_orr_94,12.9204,77.6658,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,874.175759919354,0.0004198363545575,1,0,0,0,0,0,0.0,0.0,Unknown,0.0035006309141884,0.0023127052025882,0.5,0.0,0.0,0.0024840955804416,0.0020003615070109,0.1788143182305545,0.14450252,0.15303564,0.13170283
node_outer_ring_road_orr_95,12.9206,77.6637,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,874.7236610768078,0.0023399104318944,1,0,0,0,0,0,0.0,0.0,Unknown,0.0056786502663121,0.0037525180239087,0.5,0.0,0.0,0.0040299507606323,0.003245823487022,0.1802844524592095,0.14500703,0.1538765,0.13170283
node_outer_ring_road_orr_96,12.9208,77.6616,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,875.7007056351049,0.0041726445058254,0,0,0,0,0,0,0.0,0.0,Unknown,0.0089901846345359,0.0059419704857937,0.0,0.0,0.0,0.0063804605525311,0.0051397755706688,0.1060596840220276,0.13074544,0.15745272,0.090684496
node_outer_ring_road_orr_97,12.921,77.65950000000001,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,877.0784695337952,0.0058839885175911,0,0,0,0,0,0,0.0,0.0,Unknown,0.0138904275110982,0.0091822098492876,0.0,0.0,0.0,0.0098588041988072,0.0079427446856166,0.109367763357724,0.12678148,0.15045168,0.091276176
node_outer_ring_road_orr_98,12.9212,77.6574,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,878.821087134957,0.0074421618721941,0,0,0,1,0,0,0.0,0.0,Unknown,0.0209451682852984,0.0138475817243674,0.0,0.5,0.0,0.0148666955694345,0.0119785865133655,0.1905907706999465,0.15190127,0.15799786,0.14275639
node_outer_ring_road_orr_99,12.9214,77.6553,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,880.8859210638568,0.0088182446498476,1,0,0,0,0,0,0.0,0.0,Unknown,0.030822701861334,0.0203802858387692,0.5,0.0,0.0,0.0218786427916389,0.0176298631153515,0.1972596574262637,0.15171187,0.15303808,0.14972253
node_outer_ring_road_orr_100,12.9216,77.6532,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,883.224358022375,0.0099867155948208,0,0,0,0,0,46,10.35,28.5,HSR Layout,0.0442663315274967,0.0292721897476671,0.0,0.0,0.0,0.0314224280973986,0.025322110304522,0.1298764203316268,0.1374847,0.1591099,0.10504687
node_outer_ring_road_orr_101,12.9218,77.6511,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,885.7827157698472,0.0109259268763865,0,0,0,0,0,145,51.95,118.0,HSR Layout,0.0620425813880977,0.0410305674880205,0.0,0.0,0.0,0.0440423396287421,0.035494197574059,0.1418791309159367,0.14058992,0.16127779,0.109558105
node_outer_ring_road_orr_102,12.922,77.649,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,888.5032443979253,0.0116185067881414,0,0,0,0,0,20,5.45,13.5,HSR Layout,0.0848628153984246,0.0561262378507758,0.0,0.0,0.0,0.0602435193468875,0.0485534607565105,0.15728807870946,0.14892305,0.16959356,0.11791728
node_outer_ring_road_orr_103,12.920285714285717,77.64785714285715,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,895.0987890360465,0.0288399204221601,0,0,0,0,0,0,0.0,0.0,Unknown,0.0875927670040467,0.0579419944614453,0.0,0.0,0.0,0.0621860566964015,0.0501255211821466,0.1591369561680088,0.14730258,0.16603968,0.11919693
node_outer_ring_road_orr_104,12.918571428571427,77.64671428571428,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,901.7394087604104,0.0290370173975969,0,0,0,0,0,95,36.8,81.5,HSR Layout,0.0883501242716471,0.058449130822362,0.0,0.0,0.0,0.062726475601011,0.0505650206967895,0.1596517806482732,0.12642188,0.13031262,0.12058578
node_outer_ring_road_orr_105,12.916857142857143,77.64557142857143,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,908.3248911786696,0.0287959219904896,0,0,0,1,0,66,15.85,41.5,HSR Layout,0.0870747601979784,0.0576090217724928,0.0,0.5,0.0,0.0618225990307618,0.0498386893478308,0.2352527791194339,0.14618662,0.1297346,0.17086463
node_outer_ring_road_orr_106,12.915142857142856,77.64442857142858,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,914.756183265359,0.0281217036906637,0,0,0,0,0,27,11.05,23.5,HSR Layout,0.0838491652096007,0.0554770662739598,0.0,0.0,0.0,0.0595333566760849,0.0479945571563429,0.1566155606056024,0.124560505,0.12898931,0.11791728
node_outer_ring_road_orr_107,12.913428571428572,77.64328571428572,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,920.9371156838224,0.0270269718216947,0,0,0,0,0,109,37.3,85.2,HSR Layout,0.0788881656140279,0.0521959707539101,0.0,0.0,0.0,0.0560115224870915,0.0451561541124643,0.1532660695130762,0.12274794,0.12731922,0.11589103
node_outer_ring_road_orr_108,12.911714285714286,77.64214285714286,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,926.7760730210936,0.0255316390372602,0,0,0,0,0,69,20.85,50.0,HSR Layout,0.0725142088604623,0.0479794704029377,0.0,0.0,0.0,0.051486198717163,0.0415084362025991,0.1489620877557221,0.12459155,0.13050738,0.1157178
node_outer_ring_road_orr_109,12.91,77.641,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,932.1875793198436,0.0236625509465782,1,1,0,0,0,143,75.6,173.4,HSR Layout,0.0651220144069972,0.0430889996189274,0.5,0.0,0.0,0.2129044093556992,0.0372776096845861,0.2586605974031176,0.14891075,0.12738763,0.18119541
node_outer_ring_road_orr_110,12.9107,77.6391,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,933.643565629325,0.0064780214873293,0,0,0,0,0,56,19.6,45.5,HSR Layout,0.0843030688540085,0.0557800604214195,0.0,0.0,0.0,0.05985666830923,0.0482570075549548,0.1569235406605822,0.12810731,0.13490066,0.11791728
node_outer_ring_road_orr_111,12.9114,77.6372,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,934.8687922277112,0.0054513179001474,0,0,0,0,0,789,202.65,518.5,HSR Layout,0.1067063778113631,0.0706032611760723,0.0,0.0,0.0,0.0757634404011344,0.0610809901138547,0.1720528545399094,0.13417152,0.13673571,0.13032523
node_outer_ring_road_orr_112,12.9121,77.6353,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,935.8264619636803,0.0042608952343674,0,0,0,0,0,561,137.8,364.7,HSR Layout,0.1320589774270474,0.0873779590080011,0.0,0.0,0.0,0.0937642537540089,0.0755932748292765,0.1891739098587838,0.14381096,0.14540973,0.1414128
node_outer_ring_road_orr_113,12.9128,77.63340000000001,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,936.4830269277256,0.0029212101221315,1,0,0,0,0,613,145.25,392.2,HSR Layout,0.1597995835057247,0.105732751490063,0.5,0.0,0.0,0.1134605889102981,0.0914725475481499,0.2843678354757447,0.16995096,0.15544017,0.19171716
node_outer_ring_road_orr_114,12.9135,77.6315,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,936.8087589258936,0.0014492573656091,0,0,0,0,0,39,18.65,39.7,HSR Layout,0.189065959102187,0.1250971155852142,0.0,0.0,0.0,0.1342402429992498,0.1082252285521217,0.2276717844896211,0.17937326,0.18628147,0.16901092
node_outer_ring_road_orr_115,12.9142,77.6296,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,936.778264172672,-0.0001356782445917,0,1,1,1,0,4,2.4,5.0,Madiwala,0.2187162028526516,0.1447154910817004,0.0,0.5,0.0,0.321959111391316,0.2918643225213161,0.4006155279237861,0.22990286,0.17921256,0.3059383
node_outer_ring_road_orr_116,12.9149,77.6277,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,936.3709341691928,-0.001812305856042,0,0,0,0,0,52,25.5,61.0,HSR Layout,0.2473879091541354,0.1636864228814978,0.0,0.0,0.0,0.175649858815637,0.1416099474195908,0.2670577084175679,0.20200357,0.21406806,0.1839068
node_outer_ring_road_orr_117,12.9156,77.6258,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,935.5713256976776,-0.0035576439326345,0,0,0,0,0,119,44.5,103.6,HSR Layout,0.2735935717890638,0.181025684704014,0.0,0.0,0.0,0.1942563236887886,0.1566106100647304,0.2847548888881576,0.19946685,0.20385447,0.1928854
node_outer_ring_road_orr_118,12.9163,77.6239,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,934.3694639364186,-0.0053473623093751,0,0,0,0,0,26,9.75,23.7,Mico Layout,0.2958443266538416,0.1957481542126894,0.0,0.0,0.0,0.2100547100261738,0.1693473702794451,0.2997812353418909,0.20485634,0.21270297,0.1930864
node_outer_ring_road_orr_119,12.917,77.622,Outer Ring Road ORR,4,Arterial Highway Corridor,60.0,4000.0,3900.0,3.0,932.7610638654644,-0.0071561457357217,0,0,0,0,0,0,0.0,0.0,Unknown,0.312788367030172,0.2069593969605361,0.0,0.0,0.0,0.2220851966711954,0.1790464037373696,0.3112238391721545,0.20749474,0.21263257,0.19978799
node_old_airport_road_0,12.973,77.617,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,955.3539775805052,0.0,0,0,0,0,0,0,0.0,0.0,Unknown,0.4419491396494598,0.2848281835285813,0.0,0.0,0.0,0.2128405644169337,0.1051755864243493,0.3523906905037032,0.28251982,0.3061874,0.24701844
node_old_airport_road_1,12.972,77.6189090909091,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,954.7299425490712,-0.0026086181937338,0,0,0,0,0,425,117.25,306.5,Halasur,0.4151976861067032,0.2544329774569207,0.0,0.0,0.0,0.2112778822890279,0.1104761254673085,0.3401397497200928,0.2786585,0.30403453,0.24059445
node_old_airport_road_2,12.971,77.62081818181818,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,953.5344554592032,-0.0049974267724262,0,0,0,0,0,69,38.3,76.2,Halasur,0.4030870237845232,0.2342382936736803,0.0,0.0,0.0,0.2162571173018203,0.1188148498068869,0.3357844124163063,0.26048532,0.28937277,0.21715416
node_old_airport_road_3,12.97,77.62272727272727,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,951.7721986253678,-0.0073666621378769,1,0,0,1,0,2,0.4499999999999999,1.5,Halasur,0.4033463924867395,0.2229735102589516,0.5,0.5,0.0,0.2265070727484486,0.1294540651951665,0.4909719236093635,0.3301138,0.29194647,0.38736477
node_old_airport_road_4,12.969,77.62463636363637,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,949.454929710902,-0.0096867476111991,0,0,0,0,0,102,48.75,97.3,Halasur,0.4127409769680835,0.2187779078497036,0.0,0.0,0.0,0.2402674064113589,0.1414051485175886,0.3451417983558227,0.26871565,0.29376975,0.23113447
node_old_airport_road_5,12.968,77.62654545454546,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,946.6013990568324,-0.0119284520990332,0,0,0,0,0,30,10.95,25.0,Halasur,0.4274517262989528,0.2194367197538183,0.0,0.0,0.0,0.2554736859800899,0.1535179917980371,0.3549337523861189,0.292879,0.32345268,0.24701844
node_old_airport_road_6,12.967,77.62845454545455,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,943.2371693398904,-0.014063298381499,0,0,1,0,0,54,23.05,47.5,Halasur,0.4434868238599008,0.2226254790825546,0.0,0.0,0.0,0.2699694600608539,0.3312575336283991,0.4034383747180627,0.30976805,0.30645093,0.3147437
node_old_airport_road_7,12.966,77.63036363636364,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,939.3943396423276,-0.0160639626936358,1,0,0,0,0,8,3.35,7.5,Halasur,0.4570836028414216,0.2261390211110919,0.5,0.0,0.0,0.281723585740716,0.1734891833458081,0.4503305106881864,0.3429255,0.3314905,0.36007792
node_old_airport_road_8,12.965,77.63227272727273,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,935.1111774274528,-0.0179046597027706,0,0,0,1,0,15,6.3,13.5,Jeevanbheemanagar,0.4650615946678606,0.2280853260108697,0.0,0.5,0.0,0.2890294506528845,0.1792593218419517,0.4556063322889715,0.33355808,0.31497678,0.36142996
node_old_airport_road_9,12.964,77.63418181818183,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,930.4316632768872,-0.0195615071848562,0,0,0,0,0,152,73.95,153.1,Jeevanbheemanagar,0.4650924090501595,0.2270289265981827,0.0,0.0,0.0,0.2906636609891425,0.1812232345616109,0.3797362376218985,0.30590928,0.3237092,0.27920938
node_old_airport_road_10,12.963,77.63609090909091,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,925.404954538875,-0.0210128649965625,0,1,0,0,0,149,62.9,142.2,Jeevanbheemanagar,0.4558609749115107,0.222073990542912,0.0,0.0,0.0,0.4526525652926881,0.1790413149732651,0.4131387749417324,0.34348673,0.3528298,0.32947212
node_old_airport_road_11,12.962,77.638,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,920.0847752402624,-0.0222396433103968,0,2,1,0,0,81,23.05,59.5,Halasur,0.4371053058313326,0.2128835026721023,0.0,0.0,0.0,0.6083023002813988,0.3394018540625055,0.4792150818881797,0.36513537,0.3525235,0.38405317
node_old_airport_road_12,12.9622,77.64,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,917.681225813996,-0.0107730678722911,0,0,1,1,0,36,19.2,41.0,Jeevanbheemanagar,0.4429610711400397,0.2135818782510844,0.0,0.5,0.0,0.2781319588001013,0.3402176840680423,0.481631138724251,0.3668309,0.34904265,0.39351317
node_old_airport_road_13,12.9624,77.642,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,915.1234401747374,-0.011464377638077,0,0,0,0,0,928,288.5,700.2,Jeevanbheemanagar,0.4414563182945879,0.2111341461431935,0.0,0.0,0.0,0.2767074586403189,0.1716722204040254,0.3652765261005649,0.29814088,0.31965178,0.26587453
node_old_airport_road_14,12.9626,77.644,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,912.4635822224116,-0.0119218810055285,0,0,0,0,0,351,161.65,376.7,Jeevanbheemanagar,0.4321774721801836,0.2053490257793291,0.0,0.0,0.0,0.2704748478465499,0.1669958042305626,0.3593188264594585,0.28059933,0.30063564,0.25054482
node_old_airport_road_15,12.9628,77.646,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,909.7554992445428,-0.012138032780001,0,0,0,0,0,654,333.0,750.0,Jeevanbheemanagar,0.4152377301746165,0.1962686698281409,0.0,0.0,0.0,0.259528129472199,0.1595947981848951,0.3491417107563561,0.27502322,0.29369304,0.24701844
node_old_airport_road_16,12.963,77.648,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,907.0538108842526,-0.0121093711479844,0,0,0,0,0,889,370.2,864.9,Jeevanbheemanagar,0.3912732508563576,0.1841687726986433,0.0,0.0,0.0,0.244275326439796,0.1497200111068583,0.3351054635302776,0.2558296,0.28161323,0.21715416
node_old_airport_road_17,12.9632,77.64999999999999,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,904.4129850849448,-0.0118365760503755,0,0,0,1,0,279,86.5,220.1,Jeevanbheemanagar,0.3613808827911247,0.1695321963311367,0.0,0.5,0.0,0.2254020831219428,0.1377807893867625,0.3942837941077687,0.2975538,0.29421657,0.30255964
node_old_airport_road_18,12.9634,77.652,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,901.8864166059494,-0.0113244576585614,1,1,1,0,0,66,22.8,59.5,Jeevanbheemanagar,0.3270065632648424,0.1529999409903527,0.5,0.0,0.0,0.370471412719602,0.2909741605105979,0.4510224794395399,0.29607773,0.2531677,0.36044276
node_old_airport_road_19,12.9636,77.654,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,899.5255236615402,-0.0105818751432297,0,0,0,1,0,69,26.75,62.0,Jeevanbheemanagar,0.2898008597349947,0.1353067343469081,0.0,0.5,0.0,0.1805028588333958,0.1099013288451637,0.3533200581803987,0.26556155,0.27856404,0.24605781
node_old_airport_road_20,12.9638,77.656,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,897.378877928653,-0.0096215871099916,1,0,1,0,0,93,34.8,86.2,Jeevanbheemanagar,0.2514623002005888,0.1172105422833028,0.5,0.0,0.0,0.1565437091974011,0.2618455839458953,0.3697323180320515,0.23881564,0.22141677,0.26491392
node_old_airport_road_21,12.964,77.658,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,895.4913826064567,-0.0084600362249417,0,0,0,0,0,1181,333.85,839.2,Jeevanbheemanagar,0.2135894988326762,0.0994255900500189,0.0,0.0,0.0,0.1329118927227448,0.0807193395128356,0.2335378092077399,0.20495826,0.22768731,0.17086463
node_old_airport_road_22,12.9636,77.6601,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,892.2509998340049,-0.0136557398856803,0,1,0,0,0,31,7.5,20.0,Jeevanbheemanagar,0.1679670471400452,0.0781502784022467,0.0,0.0,0.0,0.271174011468395,0.0634432714192289,0.2459446105485552,0.1845363,0.18856944,0.17848656
node_old_airport_road_23,12.9632,77.6622,Old Airport Road,3,Arterial Highway Corridor,50.0,3000.0,2900.0,3.0,889.372916955471,-0.0121289223893007,1,0,0,0,0,9,5.2,11.5,Jeevanbheemanagar,0.1288336535926394,0.0599164658464351,0.5,0.0,0.0,0.0801483630983933,0.0486376940735863,0.2620321931546406,0.18263602,0.18094233,0.18517657
